superregion2,iso3,countryname,female,adult,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
SSA,AGO,Angola,1,1,1,3,151.18536,129.46779,14.962054,10.037995,25.617897,348.13107,37.645409,78.616394,523.03076,2374.7766,55.495918
SSA,AGO,Angola,1,1,1,999,121.49315,116.47681,12.352879,7.998415,18.804502,321.54144,24.284084,77.019104,505.30725,2348.6389,37.184708
SSA,AGO,Angola,1,1,999,1,87.500572,106.74728,9.9914513,5.2076731,11.051165,213.07133,10.518543,71.453262,512.40845,2422.2188,19.283833
SSA,AGO,Angola,1,1,999,2,111.22217,114.11958,11.541144,6.2910595,15.748459,263.13846,18.578766,73.737206,504.22827,2436.4482,29.850992
SSA,AGO,Angola,1,1,999,3,139.78897,129.16901,14.48578,8.2124472,22.017807,267.14014,30.468773,74.914459,536.2182,2480.1772,47.921043
SSA,AGO,Angola,1,1,999,999,112.27553,116.45319,11.960541,6.5396562,16.1562,247.06178,19.646503,73.327194,517.4671,2445.7253,32.057682
SSA,AGO,Angola,1,999,0,1,65.747955,86.849457,8.1559811,3.1727304,6.6678004,106.40009,7.6572847,63.134186,544.40784,2555.9517,17.396408
SSA,AGO,Angola,1,999,0,2,83.232979,93.406372,9.400876,3.8404438,9.5287094,131.86096,13.355993,65.343636,534.54773,2572.1299,27.013924
SSA,AGO,Angola,1,999,0,3,104.70536,104.9564,11.716806,5.0524139,13.301811,132.36981,21.926548,66.402031,569.5733,2631.5793,43.499653
SSA,AGO,Angola,1,999,0,999,84.144638,94.885353,9.7216768,4.0026894,9.7623272,123.18927,14.164257,64.920837,549.35645,2585.8411,29.03517
SSA,AGO,Angola,1,999,1,1,80.667938,87.262955,8.7086554,5.9199409,10.284212,251.42462,14.458305,71.842758,512.2168,2318.6826,26.370075
SSA,AGO,Angola,1,999,1,2,102.60458,93.171356,10.110323,7.0658355,14.529231,310.99869,25.476566,73.986115,505.0773,2330.9155,40.943909
SSA,AGO,Angola,1,999,1,3,128.76291,105.8024,12.731941,9.3724766,20.425396,313.59512,41.877052,75.140808,535.45154,2372.3845,66.244148
SSA,AGO,Angola,1,999,1,999,103.49451,95.226868,10.476088,7.4179792,14.972632,291.16547,26.983925,73.617577,517.42975,2340.1511,44.110405
SSA,AGO,Angola,1,999,999,1,74.667572,87.096657,8.4863863,4.8150954,8.8298006,193.1001,11.723139,68.340431,525.16309,2414.1052,22.761135
SSA,AGO,Angola,1,999,999,2,94.813904,93.265869,9.8250036,5.7686796,12.518171,238.95485,20.602036,70.510368,516.92938,2427.9248,35.341686
SSA,AGO,Angola,1,999,999,3,119.08768,105.46216,12.323684,7.6350765,17.560503,240.71173,33.853558,71.626328,549.17432,2476.625,57.096992
SSA,AGO,Angola,1,999,999,999,95.71257,95.089523,10.172686,6.0444517,12.877204,223.61047,21.828239,70.120003,530.26971,2438.9602,38.047596
SSA,AGO,Angola,999,0,0,1,58.192715,72.787468,7.1417532,3.0126872,5.3757124,100.80367,8.1408663,61.835751,546.81445,2537.1523,19.63302
SSA,AGO,Angola,999,0,0,2,73.831383,78.440903,8.1751604,3.6262674,7.6958179,124.38722,14.187075,63.943878,537.58264,2559.4397,30.418705
SSA,AGO,Angola,999,0,0,3,92.760643,88.353928,10.118259,4.7748427,10.777445,125.18751,23.221548,65.079041,572.6145,2607.8218,49.213673
SSA,AGO,Angola,999,0,0,999,74.557144,79.701309,8.4481621,3.7866931,7.8923497,116.46188,15.025541,63.581207,552.17542,2567.4326,32.78521
SSA,AGO,Angola,999,0,1,1,71.486305,73.347351,7.569376,5.5981131,8.2951689,237.71704,15.385219,70.344948,515.64294,2302.6431,29.690111
SSA,AGO,Angola,999,0,1,2,90.748978,78.352036,8.7491608,6.7554646,11.730783,294.18542,26.903597,72.685547,507.4552,2319.0491,46.227211
SSA,AGO,Angola,999,0,1,3,114.05933,88.872681,10.962059,8.8390255,16.395912,295.54468,44.645363,73.757889,539.44135,2354.0349,75.163322
SSA,AGO,Angola,999,0,1,999,91.641144,80.035141,9.0590658,7.0311098,12.054917,275.02792,28.673409,72.221764,520.69543,2324.7283,49.894268
SSA,AGO,Angola,999,0,999,1,66.140022,73.122177,7.3973989,4.5583324,7.1210508,182.65459,12.471757,66.922806,528.1792,2396.9558,25.645451
SSA,AGO,Angola,999,0,999,2,83.945229,78.387779,8.5183153,5.4969959,10.108041,225.89769,21.789394,69.169914,519.57159,2415.7271,39.869507
SSA,AGO,Angola,999,0,999,3,105.49364,88.664055,10.622707,7.2045331,14.136333,227.03214,36.029346,70.267509,552.78259,2456.1003,64.72715
SSA,AGO,Angola,999,0,999,999,84.77047,79.900879,8.8133783,5.7263026,10.380857,211.25742,23.184645,68.746788,533.35571,2422.3367,43.013515
SSA,AGO,Angola,999,1,0,1,78.234955,107.59444,9.6524353,3.4945498,8.3560123,121.53966,6.7643619,66.989716,524.91748,2545.0476,14.774071
SSA,AGO,Angola,999,1,0,2,99.122681,115.72658,11.022301,4.2670841,11.834425,150.18503,11.84411,69.068649,514.94885,2566.4827,22.75478
SSA,AGO,Angola,999,1,0,3,124.95993,130.63654,13.869499,5.5718565,16.724174,151.14935,19.594248,70.423889,548.87311,2612.4629,36.810455
SSA,AGO,Angola,999,1,0,999,100.27229,117.7511,11.472436,4.4231167,12.216727,140.55612,12.600496,68.787643,529.43719,2573.9905,24.554153
SSA,AGO,Angola,999,1,1,1,96.284485,107.49696,10.393021,6.4392929,12.734075,287.00107,12.860485,76.084488,494.74426,2314.5366,22.524168
SSA,AGO,Angola,999,1,1,2,122.55475,115.27263,12.005974,7.7521996,18.0917,354.46863,22.762119,78.548454,486.47025,2328.5913,34.841995
SSA,AGO,Angola,999,1,1,3,153.77162,131.28455,14.876167,10.113087,25.59911,359.10474,37.383759,79.74691,517.38794,2359.0381,56.029671
SSA,AGO,Angola,999,1,1,999,123.58501,117.77912,12.379213,8.0640097,18.672729,332.55875,24.078754,78.082848,499.39307,2333.6111,37.454559
SSA,AGO,Angola,999,1,999,1,89.025505,107.53616,10.095181,5.2550054,10.97335,220.45746,10.408808,72.426842,506.87903,2407.2412,19.407312
SSA,AGO,Angola,999,1,999,2,113.13107,115.45518,11.61037,6.3505902,15.575211,272.31186,18.371222,74.735954,497.92346,2424.2639,29.980877
SSA,AGO,Angola,999,1,999,3,142.18443,131.02394,14.471317,8.2867403,22.029879,275.47134,30.229351,75.997475,530.05035,2460.958,48.300282
SSA,AGO,Angola,999,1,999,999,114.20934,117.76785,12.014535,6.5997519,16.076321,255.34105,19.462543,74.344604,511.47595,2430.2844,32.266403
SSA,AGO,Angola,999,999,0,1,66.648239,87.472008,8.2009726,3.2159777,6.6330566,109.55187,7.5601392,64.010132,537.57642,2540.4832,17.583101
SSA,AGO,Angola,999,999,0,2,84.501411,94.171181,9.3763275,3.8966186,9.4418354,135.27095,13.198614,66.105942,528.03381,2562.4111,27.18541
SSA,AGO,Angola,999,999,0,3,106.34505,106.19234,11.700851,5.1110907,13.286283,136.14043,21.691242,67.333946,562.59833,2609.7795,43.980938
SSA,AGO,Angola,999,999,0,999,85.405983,95.753952,9.7240582,4.0551906,9.7167406,126.62688,14.00245,65.777725,542.58246,2570.1992,29.312647
SSA,AGO,Angola,999,999,1,1,81.948288,87.754562,8.7606297,5.9529943,10.167877,258.50925,14.32007,72.766373,506.82608,2307.6606,26.666904
SSA,AGO,Angola,999,999,1,2,104.16736,93.928284,10.123161,7.1759725,14.41436,319.61798,25.156368,75.159019,498.60193,2323.0747,41.423954
SSA,AGO,Angola,999,999,1,3,130.81337,106.76563,12.613364,9.3765335,20.278606,322.35974,41.581799,76.284569,530.13739,2356.1458,67.091118
SSA,AGO,Angola,999,999,1,999,105.1178,95.958771,10.459787,7.4668756,14.846876,299.29935,26.734993,74.694473,511.70831,2328.4758,44.646141
SSA,AGO,Angola,999,999,999,1,75.795067,87.64093,8.535553,4.8522482,8.7462788,198.60306,11.601429,69.244873,519.19293,2401.2949,23.013672
SSA,AGO,Angola,999,999,999,2,96.258301,94.02597,9.8228073,5.8571143,12.414558,245.47914,20.347317,71.518143,510.43854,2419.3286,35.697636
SSA,AGO,Angola,999,999,999,3,120.97295,106.53506,12.246379,7.6611004,17.466503,247.46793,33.582413,72.684898,543.1922,2458.1497,57.796898
SSA,AGO,Angola,999,999,999,999,97.190292,95.876396,10.163899,6.0947981,12.783689,229.85565,21.614346,71.108421,524.12494,2425.6897,38.479469
FSU,ALB,Albania,0,0,0,1,111.47923,68.488968,30.715303,4.7238994,48.004353,147.98801,30.354223,66.072792,701.37177,2354.0369,131.34979
FSU,ALB,Albania,0,0,0,2,116.0704,70.812859,31.974512,4.6703453,47.331509,150.78705,32.380032,67.707611,728.38086,2370.4368,137.26065
FSU,ALB,Albania,0,0,0,3,107.57778,67.062347,33.8783,5.7038832,46.72834,165.88481,42.882381,67.793976,761.9137,2420.2659,157.57602
FSU,ALB,Albania,0,0,0,999,112.12669,69.060547,32.775974,5.1320539,47.087475,157.40234,36.978939,67.687027,742.32324,2392.0117,146.0847
FSU,ALB,Albania,0,0,1,1,115.42389,68.658928,31.160376,5.9258561,52.660595,162.96227,38.586628,68.439781,739.0896,2368.1895,134.90996
FSU,ALB,Albania,0,0,1,2,120.16078,71.065712,32.422672,5.8390474,52.009277,166.77657,40.609238,70.229652,766.28369,2391.6357,140.67725
FSU,ALB,Albania,0,0,1,3,111.33627,67.339127,34.32608,7.011776,51.267433,181.98331,54.884735,70.443092,802.80566,2437.4397,161.81763
FSU,ALB,Albania,0,0,1,999,116.06416,69.321045,33.22385,6.3638759,51.702774,173.40369,46.886765,70.259995,781.54907,2411.1655,149.87349
FSU,ALB,Albania,0,0,999,1,113.53688,68.577621,30.947466,5.3508759,50.433186,155.79903,34.648491,67.30748,721.04651,2361.4192,133.20688
FSU,ALB,Albania,0,0,999,2,118.20406,70.944756,32.208286,5.2799749,49.771572,159.12766,36.672634,69.023178,748.1521,2381.4949,139.04285
FSU,ALB,Albania,0,0,999,3,109.53831,67.206718,34.111877,6.3861189,49.096066,174.28226,49.143166,69.175827,783.24414,2429.2241,159.78857
FSU,ALB,Albania,0,0,999,999,114.18059,69.196426,33.009598,5.7746091,49.494953,165.74911,42.147152,69.02916,762.78461,2402.0029,148.06104
FSU,ALB,Albania,0,1,0,1,121.99722,149.6786,42.593266,2.6686811,61.57016,65.719833,22.090725,84.244659,586.61267,2975.7583,101.47306
FSU,ALB,Albania,0,1,0,2,127.04443,154.87808,44.357193,2.6693335,60.89658,67.566353,23.138878,86.570007,609.55383,3003.8694,106.01507
FSU,ALB,Albania,0,1,0,3,117.63718,146.72121,46.96764,3.233659,59.988598,73.586426,30.866194,86.816727,634.77026,3055.4636,122.07481
FSU,ALB,Albania,0,1,0,999,122.67738,151.06177,45.454792,2.9203532,60.516972,70.177765,26.538582,86.595825,619.94342,3025.8066,112.99538
FSU,ALB,Albania,0,1,1,1,126.28912,150.26326,43.211716,3.3024511,67.575928,72.347633,27.180058,87.674126,618.92365,3017.5669,104.41582
FSU,ALB,Albania,0,1,1,2,131.36858,155.43597,44.923187,3.3097658,66.738022,74.039177,28.808922,89.986107,642.74768,3038.8579,108.88801
FSU,ALB,Albania,0,1,1,3,121.62321,147.14352,47.553566,3.9791579,65.837395,80.506859,38.326962,89.911819,671.47876,3088.4429,125.25609
FSU,ALB,Albania,0,1,1,999,126.84995,151.56032,46.031548,3.6072845,66.367622,76.855301,32.984276,89.869606,654.66895,3060.1475,116.008
FSU,ALB,Albania,0,1,999,1,124.23599,149.98358,42.915867,2.9992745,64.702942,69.177094,24.745472,86.033569,603.46704,2997.5669,103.00809
FSU,ALB,Albania,0,1,999,2,129.30003,155.1691,44.652431,3.0034022,63.943649,70.942772,26.096542,88.351944,626.86877,3022.1206,107.51368
FSU,ALB,Albania,0,1,999,3,119.71642,146.9415,47.273277,3.6225336,63.039505,77.196335,34.757954,88.431213,653.91852,3072.6665,123.73426
FSU,ALB,Albania,0,1,999,999,124.85391,151.32182,45.755646,3.2786772,63.568844,73.660973,29.90085,88.303528,638.05725,3043.72,114.56686
FSU,ALB,Albania,0,999,0,1,118.48762,122.58757,38.629875,3.3544583,57.043579,93.170761,24.848057,78.181145,624.90503,2768.3049,111.44221
FSU,ALB,Albania,0,999,0,2,123.38266,126.82752,40.225388,3.3370233,56.370239,95.335106,26.222429,80.276077,649.20355,2792.5078,116.44096
FSU,ALB,Albania,0,999,0,3,114.28059,120.14095,42.60004,4.0579138,55.563965,104.38419,34.87571,80.469284,677.19495,2843.5132,133.92072
FSU,ALB,Albania,0,999,0,999,119.15686,123.69992,41.224174,3.6583445,56.03587,99.282516,30.022278,80.286407,660.77863,2814.3245,124.03649
FSU,ALB,Albania,0,999,1,1,122.66365,123.03384,39.190472,4.1778183,62.599037,102.58357,30.986156,81.256081,659.02014,2800.8853,114.59099
FSU,ALB,Albania,0,999,1,2,127.6288,127.28363,40.752064,4.1537266,61.823391,104.98342,32.746407,83.393845,683.96869,2822.8953,119.49532
FSU,ALB,Albania,0,999,1,3,118.1907,120.51471,43.13987,4.9910698,60.975746,114.36712,43.851891,83.415565,715.29938,2871.2188,137.4558
FSU,ALB,Albania,0,999,1,999,123.25099,124.11904,41.757927,4.5270934,61.474312,109.0712,37.623207,83.326355,697.0058,2843.5979,127.30811
FSU,ALB,Albania,0,999,999,1,120.66595,122.82036,38.922298,3.7839475,59.941467,98.080757,28.049873,79.785118,642.7005,2785.2996,113.0847
FSU,ALB,Albania,0,999,999,2,125.59758,127.06545,40.500118,3.7630403,59.214767,100.36797,29.625532,81.902405,667.33813,2808.3591,118.03422
FSU,ALB,Albania,0,999,999,3,116.32024,120.33591,42.881634,4.5446763,58.386917,109.59159,39.557961,82.006165,697.07141,2857.9656,135.76472
FSU,ALB,Albania,0,999,999,999,121.29248,123.91854,41.502594,4.1115098,58.872723,104.38858,33.987148,81.872131,679.67578,2829.5942,125.74306
FSU,ALB,Albania,1,0,0,1,126.86303,68.876884,28.221106,4.3557568,42.368458,117.63685,32.810692,60.301071,756.57422,2332.9846,133.85526
FSU,ALB,Albania,1,0,0,2,132.08598,71.251602,29.316391,4.4406738,41.810066,120.22713,34.205685,62.217686,780.90723,2373.0942,139.92015
FSU,ALB,Albania,1,0,0,3,122.40003,67.518776,30.998999,5.2977524,41.173347,130.71222,46.601299,61.996101,820.93896,2422.4424,160.77437
FSU,ALB,Albania,1,0,0,999,127.58861,69.505318,30.025373,4.8188848,41.546978,124.79799,39.66959,62.049934,797.83728,2393.5994,148.97835
FSU,ALB,Albania,1,0,1,1,131.14236,69.140869,28.623415,5.2720075,46.41251,128.72665,40.394588,62.062275,795.38092,2372.9224,137.60483
FSU,ALB,Albania,1,0,1,2,136.74075,71.554825,29.705606,5.3890595,45.917835,131.11124,42.876751,64.310883,828.6817,2390.4011,143.83261
FSU,ALB,Albania,1,0,1,3,126.86089,67.712059,31.443596,6.3328605,45.203606,144.25912,56.891178,64.300987,865.59143,2431.0532,165.069
FSU,ALB,Albania,1,0,1,999,132.14357,69.758217,30.439697,5.8046894,45.617962,136.87407,49.021549,64.225311,843.89917,2407.8545,153.05493
FSU,ALB,Albania,1,0,999,1,129.09526,69.014587,28.430962,4.8337002,44.477955,123.42162,36.766678,61.219765,776.81689,2353.8174,135.81114
FSU,ALB,Albania,1,0,999,2,134.51405,71.409775,29.519417,4.93538,43.952801,125.90461,38.728771,63.309559,805.82776,2382.1221,141.961
FSU,ALB,Albania,1,0,999,3,124.72694,67.619598,31.230911,5.8376961,43.27565,137.77869,51.968811,63.198399,844.23102,2426.9341,163.01457
FSU,ALB,Albania,1,0,999,999,129.96461,69.637238,30.241497,5.3331103,43.670525,131.09723,44.547852,63.184677,821.8645,2401.0352,151.10483
FSU,ALB,Albania,1,1,0,1,138.75565,150.4832,39.155224,2.4300482,54.344372,52.14954,22.979507,77.024872,635.00775,2958.144,104.00684
FSU,ALB,Albania,1,1,0,2,144.46365,155.69447,40.64679,2.4416914,53.691299,53.106339,24.462095,79.029228,654.31934,3001.1179,108.4206
FSU,ALB,Albania,1,1,0,3,133.862,147.59026,43.120411,2.9249632,52.831207,57.877914,32.358776,79.215141,685.55231,3067.2546,124.60372
FSU,ALB,Albania,1,1,0,999,139.54141,151.90117,41.693356,2.6562574,53.332256,55.194466,27.921461,79.039589,667.51642,3028.988,115.46043
FSU,ALB,Albania,1,1,1,1,143.44673,151.25702,39.713104,2.9689195,59.623138,56.827278,28.748854,79.941208,666.81415,3000.2207,106.81496
FSU,ALB,Albania,1,1,1,2,149.48547,156.37088,41.23008,3.0012407,58.84874,58.473667,30.168268,82.195915,693.16876,3019.8613,111.55984
FSU,ALB,Albania,1,1,1,3,138.4816,148.15306,43.705631,3.6470163,58.021446,63.877289,40.447353,82.207603,724.1615,3079.7642,128.25359
FSU,ALB,Albania,1,1,1,999,144.37236,152.53055,42.276585,3.2873509,58.508667,60.818069,34.689739,82.119728,706.00476,3045.8005,118.81488
FSU,ALB,Albania,1,1,999,1,141.20265,150.88684,39.446228,2.7111397,57.097931,54.589584,25.988972,78.546112,651.59888,2980.0923,105.47163
FSU,ALB,Albania,1,1,999,2,147.08319,156.0473,40.95105,2.7335691,56.381577,55.906097,27.438606,80.681068,674.58435,3010.895,110.05812
FSU,ALB,Albania,1,1,999,3,136.27173,147.88383,43.425682,3.3016078,55.538589,61.00737,36.578022,80.7761,705.69202,3073.7798,126.5076
FSU,ALB,Albania,1,1,999,999,142.06137,152.22946,41.997585,2.9854546,56.032425,58.127903,31.451998,80.646278,687.59308,3037.7578,117.21021
FSU,ALB,Albania,1,999,0,1,135.0921,125.34431,35.786961,3.0232642,50.655178,72.322952,26.008011,71.873093,672.45636,2765.563,113.20167
FSU,ALB,Albania,1,999,0,2,140.6507,129.68178,37.156448,3.0574794,50.031273,73.782951,27.463615,73.850418,693.31482,2807.6545,118.12405
FSU,ALB,Albania,1,999,0,3,130.33113,122.92416,39.386398,3.6559029,49.239994,80.314575,36.746197,73.910797,727.25824,2868.6196,135.74611
FSU,ALB,Albania,1,999,0,999,135.85934,126.51906,38.099022,3.3224564,49.70179,76.63588,31.540482,73.805908,707.66187,2833.2559,125.78565
FSU,ALB,Albania,1,999,1,1,139.65636,125.96107,36.296917,3.6783876,55.553596,78.975937,32.33633,74.433586,706.41925,2806.981,116.2998
FSU,ALB,Albania,1,999,1,2,145.55945,130.24323,37.679955,3.7368102,54.865364,80.849731,34.083126,76.686417,734.91364,2825.9556,121.5015
FSU,ALB,Albania,1,999,1,3,134.90182,123.37315,39.928303,4.4743929,54.072899,88.638977,45.512886,76.691452,767.72913,2879.9282,139.5946
FSU,ALB,Albania,1,999,1,999,140.60527,127.03246,38.630222,4.062819,54.537674,84.247177,39.104664,76.607338,748.48322,2849.2808,129.36255
FSU,ALB,Albania,1,999,999,1,137.47296,125.66604,36.052971,3.3649964,53.210342,75.79335,29.309055,73.208725,690.17249,2787.168,114.81775
FSU,ALB,Albania,1,999,999,2,143.21124,129.97464,37.429527,3.4118385,52.552879,77.469193,30.91655,75.329758,715.01404,2817.2009,119.88583
FSU,ALB,Albania,1,999,999,3,132.71535,123.15837,39.669075,4.0828519,51.760986,84.656837,41.319164,75.361275,748.36908,2874.5186,137.7536
FSU,ALB,Albania,1,999,999,999,138.33496,126.78686,38.37611,3.7086515,52.224331,80.606163,35.486187,75.26722,728.95551,2841.615,127.65147
FSU,ALB,Albania,999,0,0,1,118.83716,68.6745,29.522352,4.5478201,45.308758,133.47133,31.529127,63.312233,727.77454,2343.9678,132.54813
FSU,ALB,Albania,999,0,0,2,123.7305,71.022705,30.703159,4.5604963,44.690659,136.17055,33.253227,65.081833,753.50378,2371.708,138.53267
FSU,ALB,Albania,999,0,0,3,114.66711,67.280655,32.501156,5.5096345,44.071438,149.0621,44.661102,65.020905,790.1449,2421.3069,159.10574
FSU,ALB,Albania,999,0,0,999,119.52197,69.27327,31.460384,4.9822679,44.437504,141.80798,38.26585,64.990852,768.875,2392.771,147.46869
FSU,ALB,Albania,999,0,1,1,122.94188,68.889435,29.94697,5.6131263,49.672195,146.58769,39.451355,65.389481,766.01318,2370.4531,136.19888
FSU,ALB,Albania,999,0,1,2,128.09082,71.299652,31.123127,5.6238227,49.095802,149.71819,41.693768,67.398766,796.12805,2391.0454,142.18643
FSU,ALB,Albania,999,0,1,3,118.76154,67.517494,32.947414,6.6870575,48.367165,163.94019,55.844395,67.505379,832.83545,2434.385,163.37273
FSU,ALB,Albania,999,0,1,999,123.75478,69.530136,31.892216,6.0964222,48.792465,155.93192,47.90781,67.373665,811.37048,2409.5818,151.39514
FSU,ALB,Albania,999,0,999,1,120.9783,68.786621,29.743847,5.1035161,47.584858,140.31323,35.661602,64.395782,747.72101,2357.7834,134.45247
FSU,ALB,Albania,999,0,999,2,126.00497,71.167175,30.922228,5.115159,46.988514,143.2374,37.656067,66.290413,775.73792,2381.7949,140.43858
FSU,ALB,Albania,999,0,999,3,116.80289,67.404198,32.73394,6.1238136,46.312218,156.82295,50.494644,66.316887,812.41357,2428.1289,161.33153
FSU,ALB,Albania,999,0,999,999,121.72993,69.407257,31.68564,5.5634441,46.709183,149.17545,43.295383,66.233803,791.04193,2401.54,149.51685
FSU,ALB,Albania,999,1,0,1,130.50525,150.08708,40.847816,2.5475302,57.901718,58.830376,22.541946,80.579269,611.18219,2966.8159,102.75943
FSU,ALB,Albania,999,1,0,2,135.88794,155.29254,42.473469,2.5537624,57.238552,60.225193,23.810658,82.741653,632.28064,3002.4724,107.23632
FSU,ALB,Albania,999,1,0,3,125.8743,147.16241,45.01445,3.0769382,56.354881,65.61142,31.623959,82.957504,660.55164,3061.4497,123.3587
FSU,ALB,Albania,999,1,0,999,131.23903,151.48792,43.545162,2.7862754,56.869389,62.570942,27.240652,82.759628,644.09564,3027.4219,114.24686
FSU,ALB,Albania,999,1,1,1,134.99982,150.76778,41.435516,3.1331215,63.538399,64.468155,27.976513,83.74823,643.237,3008.7605,105.63383
FSU,ALB,Albania,999,1,1,2,140.56628,155.91061,43.048248,3.1531317,62.732738,66.13678,29.499043,86.031128,668.34583,3029.2136,110.24446
FSU,ALB,Albania,999,1,1,3,130.18199,147.65607,45.600021,3.810534,61.869343,72.064247,39.403458,86.000488,698.2251,3084.0369,126.77788
FSU,ALB,Albania,999,1,1,999,135.74585,152.05289,44.125202,3.4448586,62.377731,68.713409,33.850121,85.935097,680.73145,3052.8638,117.43302
FSU,ALB,Albania,999,1,999,1,132.84975,150.44217,41.154381,2.8529925,60.841988,61.771214,25.376781,82.232292,627.90295,2988.6956,104.25881
FSU,ALB,Albania,999,1,999,2,138.32831,155.61496,42.773293,2.8664117,60.104488,63.308857,26.777891,84.45755,651.09338,3016.4216,108.80547
FSU,ALB,Albania,999,1,999,3,128.12132,147.41991,45.319901,3.4596038,59.231392,68.977409,35.681976,84.544815,680.20325,3073.2319,125.14224
FSU,ALB,Albania,999,1,999,999,133.58992,151.78262,43.847729,3.129812,59.742706,65.77504,30.688349,84.416046,663.20599,3040.6931,115.90886
FSU,ALB,Albania,999,999,0,1,126.76086,123.96112,37.213383,3.1894398,53.860538,82.783272,25.426008,75.038139,648.59766,2766.9387,112.31886
FSU,ALB,Albania,999,999,0,2,131.98651,128.24968,38.696281,3.1977398,53.211834,84.59668,26.840855,77.074478,671.18219,2800.0552,117.27959
FSU,ALB,Albania,999,999,0,3,122.27782,121.52769,40.998833,3.8576105,52.413025,92.391426,35.807686,77.2015,702.13916,2856.0227,134.83022
FSU,ALB,Albania,999,999,0,999,127.47893,125.10457,39.667057,3.4909873,52.879898,87.998764,30.778728,77.05748,684.13837,2823.7573,124.90802
FSU,ALB,Albania,999,999,1,1,131.13031,124.49234,37.748745,3.9289751,59.088619,90.820984,31.658886,77.85675,682.63684,2803.9221,115.44241
FSU,ALB,Albania,999,999,1,2,136.56281,128.75827,39.221378,3.9459968,58.356533,92.95874,33.41243,80.051849,709.35217,2824.4202,120.4949
FSU,ALB,Albania,999,999,1,3,126.51707,121.93893,41.539696,4.733634,57.536381,101.54799,44.679489,80.065262,741.42267,2875.5581,138.52147
FSU,ALB,Albania,999,999,1,999,131.89781,125.57066,40.199539,4.2957668,58.018108,96.702545,38.361347,79.978577,722.6546,2846.4292,128.33174
FSU,ALB,Albania,999,999,999,1,129.0401,124.23823,37.492645,3.5752039,56.587666,86.97599,28.677265,76.508415,666.35358,2786.2305,113.9482
FSU,ALB,Albania,999,999,999,2,134.37364,128.51497,38.970184,3.588053,55.895462,88.958572,30.268785,78.627563,691.09277,2812.7646,118.95679
FSU,ALB,Albania,999,999,999,3,124.48915,121.74221,41.280964,4.3145704,55.085522,97.16777,40.435486,78.69532,722.63062,2866.2129,136.75569
FSU,ALB,Albania,999,999,999,999,129.78395,125.34769,39.944813,3.9107845,55.560143,92.538918,34.734051,78.581207,704.22955,2835.5835,126.69393
MENA,ARE,United Arab Emirates,0,0,0,1,57.876873,90.180038,2.7337999,4.3663402,5.6495376,402.7215,9.2469702,61.695587,496.88068,1728.1165,32.605034
MENA,ARE,United Arab Emirates,0,0,0,2,72.578079,96.348358,3.0441062,5.502646,6.8435092,452.60632,13.393631,63.55249,519.69769,1798.7396,44.881523
MENA,ARE,United Arab Emirates,0,0,0,3,86.150192,107.24985,3.2983611,6.114727,7.8418546,397.84723,16.664721,64.026413,553.75336,1873.9786,55.285011
